,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
408,53,2,0,1,0,0,0,0,1,1,138,2,999,0,0,0
409,30,3,0,1,0,1,1,1,5,3,2453,2,999,0,0,1
410,50,10,2,6,0,1,0,0,4,1,898,7,11,2,2,1
411,37,4,1,6,0,1,0,1,3,1,481,2,999,4,1,1
412,34,2,1,6,0,1,0,1,0,2,234,1,999,1,1,0
413,34,2,2,1,0,1,1,1,8,4,238,2,999,0,0,0
414,53,2,0,6,0,1,0,1,0,0,202,3,999,1,1,0
415,37,2,1,6,0,1,1,1,0,4,171,1,999,0,0,0
416,25,11,1,6,0,0,0,1,3,3,184,1,999,0,0,1
417,44,2,0,4,0,1,0,1,3,4,122,1,999,0,0,0
418,41,10,0,6,0,1,0,1,5,0,163,1,999,1,1,0
419,23,11,1,1,0,1,0,1,0,3,143,2,999,1,1,0
420,33,3,0,3,0,2,2,0,0,0,215,3,999,0,0,0
421,54,5,2,6,0,0,0,1,5,4,296,1,999,0,0,0
422,28,8,1,6,0,1,0,1,2,3,198,2,999,0,0,1
423,44,6,1,1,0,0,0,1,2,0,312,1,999,0,0,0
424,32,2,0,1,0,1,0,1,2,2,154,1,999,0,0,0
425,28,2,1,1,0,0,0,1,0,2,251,2,999,0,0,0
426,25,2,1,6,0,0,0,1,0,1,80,1,999,1,1,0
427,54,5,0,1,1,0,0,0,0,0,130,1,999,0,0,0
428,25,1,1,1,0,0,0,1,4,0,251,1,999,1,1,0
429,29,2,0,3,0,0,0,1,0,3,113,1,999,0,0,0
430,29,1,0,3,0,0,0,1,0,1,212,1,999,1,1,0
431,38,3,0,2,0,1,0,1,5,2,448,1,999,0,0,0
432,37,3,0,2,0,0,0,0,0,2,181,1,999,0,0,0
433,27,8,0,6,0,1,0,1,0,1,240,1,999,0,0,0
434,37,1,0,1,0,0,0,1,2,0,221,2,999,0,0,0
435,53,9,0,1,1,0,0,0,1,2,89,3,999,0,0,0
436,52,8,0,6,0,1,0,1,1,0,322,1,3,1,2,1
437,48,9,0,3,0,0,0,1,3,0,307,1,999,0,0,0
438,43,4,1,4,1,0,0,1,2,1,97,6,999,0,0,0
439,41,2,1,1,1,1,0,0,0,0,54,4,999,0,0,0
440,39,3,0,2,0,1,0,0,0,4,308,1,999,0,0,0
441,35,2,1,6,0,0,0,0,0,1,133,1,999,0,0,0
442,36,10,1,6,0,1,0,1,5,2,115,2,999,0,0,0
443,59,1,0,1,0,1,0,1,8,1,542,3,999,1,1,0
444,36,1,2,1,0,0,1,0,0,2,992,5,999,0,0,0
445,41,4,2,4,0,2,2,1,8,3,347,1,999,0,0,1
446,41,4,0,4,0,1,0,1,3,2,112,8,999,0,0,0
447,30,4,1,4,0,1,1,1,3,3,94,3,999,0,0,0
448,36,4,0,1,1,1,0,1,3,2,112,2,999,0,0,0
449,37,2,0,1,0,1,0,0,1,4,14,3,999,0,0,0
450,26,2,1,1,0,1,0,0,0,0,195,2,999,0,0,0
451,43,3,0,3,1,0,0,1,0,0,7,6,999,0,0,0
452,39,7,0,1,0,0,0,1,3,3,192,3,999,0,0,1
453,33,1,0,1,0,0,0,1,0,2,106,1,999,0,0,0
454,47,1,2,1,0,2,2,0,0,1,299,3,999,0,0,0
455,52,1,0,2,0,1,0,1,5,3,283,2,999,0,0,0
456,50,1,1,1,0,0,0,0,0,4,106,1,999,0,0,0
457,35,3,0,2,0,1,0,1,0,4,265,1,999,0,0,0
458,52,3,0,5,1,0,0,1,2,4,227,1,999,0,0,0
459,41,8,0,6,0,0,0,1,3,3,314,2,999,0,0,0
460,30,3,1,3,0,0,0,1,5,3,197,1,999,0,0,0
461,35,2,0,6,0,1,0,0,0,0,180,2,999,0,0,0
462,59,1,1,1,0,1,0,1,7,4,169,2,999,0,0,0
463,51,3,2,3,0,1,0,1,2,1,61,1,999,0,0,0
464,47,4,2,4,0,1,0,1,2,2,226,1,999,0,0,0
465,33,3,0,1,0,1,0,1,0,4,103,1,999,0,0,0
466,46,7,2,3,0,1,0,0,1,1,231,2,999,0,0,0
467,26,1,1,1,0,1,0,0,0,1,188,1,999,0,0,0
468,88,5,2,0,0,1,1,1,7,2,82,2,999,0,0,0
469,26,4,1,4,0,0,0,1,2,2,83,2,999,0,0,0
470,40,6,0,6,0,0,0,1,5,1,131,2,999,1,1,0
471,31,2,0,6,0,1,0,1,5,2,779,2,999,1,1,0
472,59,6,0,0,1,1,0,0,0,1,88,5,999,0,0,0
473,47,3,0,0,0,0,1,1,3,3,274,3,999,0,0,0
474,31,1,0,1,0,0,1,1,2,4,1319,2,999,0,0,0
475,52,2,0,5,0,1,0,1,3,1,976,1,999,0,0,1
476,39,3,0,3,0,1,0,1,8,4,216,1,999,0,0,0
477,61,5,0,0,0,1,0,1,5,0,301,1,9,3,1,1
478,41,6,0,6,0,0,0,1,5,2,140,1,999,1,1,0
479,51,10,2,6,0,2,2,1,2,0,19,14,999,0,0,0
480,34,3,0,2,0,0,1,0,1,0,1576,3,999,0,0,0
481,34,4,0,4,0,1,0,1,3,3,82,4,999,0,0,0
482,35,2,0,6,1,1,0,1,2,1,62,1,999,0,0,0
483,49,3,2,4,0,0,0,1,0,0,17,8,999,1,1,0
484,46,1,0,1,1,1,0,0,0,0,313,3,999,0,0,0
485,28,2,1,6,0,1,0,1,9,4,91,1,1,3,2,1
486,36,6,0,6,0,0,0,1,0,3,272,4,999,0,0,0
487,36,3,0,2,0,1,0,1,0,1,94,5,999,0,0,0
488,41,2,0,6,0,0,0,1,9,0,800,2,999,1,1,1
489,38,3,0,1,0,1,1,0,1,0,192,8,999,0,0,0
490,34,2,0,1,0,1,0,0,0,1,207,1,999,0,0,0
491,58,3,0,4,0,0,0,0,1,4,15,12,999,0,0,0
492,35,2,1,6,0,1,0,1,3,1,448,1,999,0,0,0
493,24,2,1,1,1,1,0,1,2,3,421,1,999,0,0,0
494,31,4,1,6,0,1,0,1,8,3,701,1,5,1,2,1
495,42,2,2,1,1,0,0,0,1,3,105,3,999,0,0,0
496,32,4,0,6,0,0,0,1,3,4,198,1,999,0,0,0
497,54,1,2,1,0,0,0,1,4,2,268,1,999,1,1,0
498,41,1,0,2,1,1,0,1,0,3,378,1,999,0,0,0
499,26,1,1,3,0,1,0,0,1,0,205,3,999,0,0,0
500,32,6,1,6,0,1,1,1,5,0,66,2,999,0,0,0
501,32,4,1,4,0,1,0,0,3,4,107,2,999,1,1,0
502,33,1,1,1,0,1,0,0,0,3,789,1,999,0,0,0
503,29,6,1,6,0,1,0,0,5,2,103,1,999,0,0,0
504,25,3,1,0,0,0,0,0,0,2,149,3,999,0,0,0
505,36,2,0,6,0,0,0,1,2,3,1739,5,999,0,0,0
506,35,2,0,6,0,1,0,1,3,3,82,4,999,0,0,0
507,52,2,0,6,0,1,0,1,0,2,338,1,999,0,0,1
508,49,9,0,1,1,0,0,1,3,0,192,6,999,0,0,0
509,37,3,0,2,0,1,1,0,0,0,143,1,999,0,0,0
510,29,4,1,1,0,0,0,1,2,4,33,1,999,0,0,0
511,63,2,0,6,0,1,1,1,4,3,133,2,999,0,0,0
512,33,8,1,6,0,0,0,1,0,0,164,1,999,0,0,0
513,23,3,1,1,0,1,0,1,2,2,231,2,999,0,0,0
514,39,2,0,1,0,1,0,1,0,1,71,5,999,1,1,0
515,29,4,1,6,0,1,1,1,2,2,166,1,999,0,0,0
516,39,3,0,2,0,1,0,0,1,1,233,1,999,0,0,0
517,33,2,1,6,1,2,2,1,3,1,313,3,999,0,0,0
518,38,4,0,4,0,0,0,1,7,3,92,1,999,0,0,0
519,36,10,1,0,0,0,0,1,1,1,185,1,999,0,0,1
520,26,3,1,3,0,1,1,1,0,4,245,9,999,1,1,0
521,32,2,2,6,0,1,0,1,5,3,199,1,999,0,0,0
522,31,4,1,4,0,1,0,1,3,3,151,3,999,0,0,0
523,29,2,1,6,0,1,0,0,0,2,849,1,999,0,0,0
524,44,1,1,1,0,0,0,1,5,2,75,2,999,1,1,0
525,34,2,2,6,0,1,0,1,0,1,118,1,999,0,0,0
526,29,2,1,1,0,0,0,1,7,0,150,4,999,0,0,0
527,53,3,0,0,1,1,0,1,3,4,169,1,999,0,0,0
528,27,4,1,3,0,0,1,1,8,2,79,2,999,0,0,0
529,45,2,2,1,0,0,0,1,2,0,300,1,999,0,0,0
530,40,1,0,1,0,1,0,1,8,0,72,1,999,1,1,0
531,20,3,0,0,0,0,1,1,2,1,285,1,999,0,0,0
532,44,3,0,3,1,0,0,0,0,0,109,1,999,0,0,0
533,55,6,1,0,0,1,0,0,1,2,89,4,999,0,0,0
534,47,2,2,1,0,0,0,1,0,1,324,1,999,0,0,0
535,32,4,2,4,0,0,1,1,0,4,168,1,999,0,0,0
536,63,5,0,4,0,1,0,1,8,2,387,2,999,0,0,1
537,32,3,0,0,0,0,0,1,5,3,96,3,999,1,1,0
538,43,4,0,1,0,0,0,1,2,2,1389,7,999,0,0,0
539,32,2,1,6,0,0,0,1,2,0,79,2,999,0,0,0
540,42,2,2,6,0,0,0,0,0,2,180,4,999,0,0,0
541,56,3,0,3,1,0,0,0,1,4,143,2,999,0,0,0
542,34,3,1,3,1,1,0,0,0,0,55,1,999,0,0,0
543,39,3,0,0,1,1,0,0,1,2,125,3,999,0,0,0
544,31,3,1,1,0,0,1,1,2,2,287,1,999,0,0,0
545,31,3,0,2,0,0,0,0,2,1,107,3,999,0,0,0
546,46,4,2,4,0,0,0,1,2,1,114,4,999,0,0,0
547,44,7,0,1,1,1,0,1,3,2,209,1,999,0,0,0
548,56,4,0,4,1,1,0,1,5,4,266,6,999,0,0,0
549,30,2,0,6,0,0,0,1,8,3,132,1,999,0,0,0
550,36,8,0,3,1,1,1,1,3,3,593,2,999,0,0,1
551,20,11,1,1,0,0,0,1,5,2,187,2,999,0,0,0
552,33,2,1,1,1,1,0,0,0,0,68,2,999,0,0,0
553,73,5,0,6,0,1,0,1,7,4,179,1,999,0,0,1
554,55,3,0,2,0,1,1,1,3,0,179,4,999,0,0,0
555,32,1,0,1,0,0,0,0,0,1,162,1,999,0,0,0
556,55,1,2,1,1,0,0,1,2,1,204,3,999,0,0,0
557,44,4,2,4,0,1,1,0,2,0,90,11,999,0,0,0
558,39,3,0,0,1,0,0,1,2,0,533,1,999,0,0,0
559,39,3,0,3,0,1,0,0,0,1,214,2,999,0,0,0
560,55,2,2,6,0,1,0,1,2,0,404,2,999,0,0,0
561,35,3,0,2,1,0,1,0,0,3,57,1,999,0,0,0
562,28,3,0,3,0,1,0,1,0,4,14,2,999,0,0,0
563,37,11,1,5,0,0,0,1,3,3,928,1,999,0,0,0
564,44,4,1,4,1,0,0,0,0,0,374,6,999,0,0,0
565,37,2,0,1,0,0,0,1,3,2,179,2,999,1,1,1
566,34,10,1,6,0,0,0,1,8,0,151,1,999,0,0,0
567,47,2,0,1,0,1,0,1,2,1,247,2,999,0,0,0
568,25,2,1,1,0,0,0,1,2,2,55,2,999,0,0,0
569,42,5,2,7,0,0,0,0,3,2,128,3,999,0,0,1
570,35,3,2,3,1,0,0,0,0,1,521,1,999,0,0,0
571,50,8,3,2,0,0,0,1,5,2,968,1,999,0,0,0
572,47,3,0,3,0,1,0,0,1,0,109,3,999,0,0,0
573,53,5,0,1,0,0,0,1,2,4,720,2,999,0,0,0
574,40,8,0,3,0,0,0,1,5,1,55,1,999,1,1,0
575,30,1,0,6,1,0,1,0,1,0,87,2,999,0,0,0
576,34,6,0,6,0,0,1,1,5,3,116,1,999,0,0,0
577,38,4,0,4,0,0,0,0,0,2,127,2,999,0,0,0
578,28,7,0,4,0,0,0,0,3,4,140,11,999,0,0,0
579,53,9,0,1,1,0,0,0,1,0,313,2,999,0,0,0
580,34,1,0,1,0,0,0,0,0,3,791,2,999,0,0,1
581,38,6,0,6,0,1,1,1,2,3,68,2,999,0,0,0
582,26,2,1,6,0,1,0,1,1,2,213,1,999,0,0,0
583,25,3,1,1,0,0,0,1,2,0,234,1,999,0,0,0
584,57,0,0,0,0,0,0,1,8,2,224,2,6,1,2,1
585,35,2,1,6,0,0,0,1,3,3,250,1,999,1,1,0
586,45,8,0,3,1,1,0,1,3,3,167,1,999,0,0,0
587,35,2,1,1,0,1,1,1,2,3,283,16,999,0,0,0
588,43,0,0,0,1,1,1,0,0,2,213,1,999,0,0,0
589,47,2,2,1,1,0,0,1,2,0,129,4,999,0,0,0
590,44,4,0,4,0,1,0,1,3,2,27,9,999,0,0,0
591,33,4,1,4,0,1,1,0,0,0,469,2,999,0,0,0
592,48,2,2,6,0,0,0,1,3,3,544,1,999,0,0,1
593,57,3,0,0,0,1,0,1,0,1,145,1,999,0,0,0
594,53,4,0,4,1,1,0,1,3,3,43,1,999,0,0,0
595,25,2,1,1,0,1,0,1,8,2,416,1,999,0,0,1
596,40,2,1,1,0,1,0,1,0,1,142,3,999,0,0,0
597,36,6,1,6,0,1,0,1,0,2,38,1,999,2,1,0
598,42,4,0,4,0,1,0,1,3,2,685,2,999,0,0,0
599,37,2,0,6,0,0,1,1,3,1,66,1,999,1,1,0
600,50,3,0,0,0,1,0,1,3,1,98,2,999,0,0,0
601,40,4,0,4,0,1,0,1,3,0,505,3,999,0,0,0
602,46,8,0,3,1,1,1,0,0,0,88,1,999,0,0,0
603,54,5,0,0,1,1,0,1,3,2,175,5,999,0,0,0
604,53,0,0,0,0,0,1,0,5,2,513,1,3,1,2,1
605,45,2,0,1,0,1,1,1,2,0,283,4,999,0,0,0
606,37,4,0,4,0,1,0,0,0,2,254,1,999,0,0,0
607,39,4,0,4,0,0,0,0,1,2,249,2,999,0,0,0
608,41,2,1,1,0,0,0,1,0,0,207,4,999,0,0,0
609,36,2,0,6,0,1,0,1,9,4,355,1,999,0,0,0
610,43,3,0,0,0,0,0,0,0,3,111,1,999,0,0,0
611,26,3,1,2,1,1,0,1,2,1,126,3,999,0,0,0
612,68,5,0,0,0,0,0,1,3,0,110,1,999,2,1,0
613,32,2,0,6,0,0,1,0,4,0,27,1,999,0,0,0
614,57,4,0,6,0,1,0,1,3,3,202,1,999,0,0,0
615,32,4,0,6,0,1,0,1,3,4,205,2,999,0,0,0
616,41,1,0,2,0,1,0,1,0,4,394,10,999,0,0,0
617,35,3,0,1,1,0,0,0,1,0,134,3,999,0,0,0
618,32,3,1,3,0,1,0,1,0,4,11,8,999,0,0,0
619,39,3,0,2,1,1,0,1,2,1,59,5,999,0,0,0
620,38,10,0,0,0,1,1,1,5,1,224,1,999,0,0,0
621,32,3,0,3,0,0,0,0,1,2,184,2,999,0,0,0
622,24,11,1,1,0,1,0,1,0,1,113,2,999,2,1,0
623,48,2,0,6,0,0,0,1,5,4,61,7,999,1,1,0
624,46,3,0,2,1,1,0,0,0,1,467,2,999,0,0,0
625,54,6,0,2,1,1,1,0,0,1,381,1,999,0,0,0
626,57,5,1,1,0,1,0,0,0,4,128,1,999,0,0,0
627,40,2,0,1,0,0,1,0,2,2,31,1,999,0,0,0
628,29,3,1,6,0,0,0,0,1,2,126,2,999,0,0,0
629,45,4,1,6,0,0,0,1,5,4,80,2,999,0,0,0
630,49,6,0,6,0,1,0,0,1,4,41,1,999,0,0,0
631,43,1,0,1,0,1,0,0,1,3,268,1,999,0,0,0
632,37,4,0,4,1,1,0,0,0,4,200,3,999,0,0,0
633,58,4,0,4,0,1,0,1,3,1,89,2,999,0,0,1
634,30,2,0,2,0,0,0,1,0,3,586,1,999,1,1,0
635,33,1,1,3,0,0,1,0,0,4,426,9,999,0,0,0
636,31,2,1,6,0,1,0,1,8,0,239,1,999,1,1,0
637,30,8,1,6,0,0,0,1,9,1,169,1,999,0,0,1
638,41,8,0,3,0,1,0,0,0,2,514,2,999,0,0,0
639,31,4,0,4,0,0,0,0,0,2,89,5,999,0,0,0
640,35,1,3,1,0,0,0,1,0,1,516,1,999,1,1,0
641,31,3,0,3,0,0,0,0,0,2,196,2,999,0,0,0
642,29,2,0,6,0,0,0,1,0,2,101,5,999,1,1,0
643,47,1,1,3,0,0,0,1,2,0,64,2,999,0,0,0
644,40,4,0,0,0,1,0,0,0,3,153,1,999,0,0,0
645,44,4,0,1,0,1,0,0,0,4,363,7,999,0,0,0
646,55,2,0,1,0,1,0,0,0,2,133,4,999,0,0,0
647,28,2,1,1,0,1,0,0,0,4,265,1,999,0,0,0
648,58,6,0,6,1,0,0,0,1,0,25,2,999,0,0,0
649,50,2,0,6,0,1,0,1,5,0,124,5,999,1,1,0
650,43,2,1,1,0,1,0,0,2,1,287,1,999,0,0,0
651,23,11,1,6,0,1,0,1,0,3,200,1,999,0,0,0
652,54,3,0,0,0,1,0,1,3,3,86,3,999,0,0,0
653,46,2,0,1,0,1,1,1,8,0,128,2,6,2,2,0
654,28,6,1,5,0,0,0,0,2,3,135,2,999,0,0,0
655,40,4,0,3,0,1,0,0,0,3,74,1,999,0,0,0
656,48,2,2,1,0,1,1,0,1,3,1011,2,999,0,0,0
657,46,2,2,6,1,1,0,1,2,3,89,1,999,0,0,0
658,30,2,2,1,0,1,0,1,5,2,124,2,999,0,0,0
659,47,8,2,4,1,1,0,0,1,0,364,13,999,0,0,0
660,59,3,0,0,1,1,0,1,3,1,96,1,999,0,0,0
661,27,4,1,1,0,0,0,1,2,4,198,1,999,0,0,0
662,31,4,1,6,0,1,0,1,3,3,34,6,999,0,0,0
663,40,2,2,6,0,1,1,1,3,2,65,1,999,0,0,0
664,56,3,0,2,0,1,1,1,8,0,223,1,999,0,0,0
665,49,3,2,2,1,1,0,1,2,3,188,3,999,0,0,0
666,37,4,2,4,0,1,0,1,8,3,211,1,999,0,0,0
667,33,9,0,5,1,1,0,1,3,1,229,2,999,0,0,0
668,33,1,2,1,0,1,0,0,1,4,52,4,999,0,0,0
669,34,4,0,6,0,0,0,1,8,3,82,6,999,0,0,0
670,30,2,1,1,0,0,0,0,2,4,30,2,999,0,0,0
671,36,7,0,1,0,1,0,0,1,1,652,2,999,0,0,0
672,31,4,0,6,0,0,0,1,9,3,244,1,3,1,2,1
673,32,3,0,5,0,0,0,1,0,4,76,2,999,0,0,0
674,44,8,2,4,0,0,0,1,5,4,37,2,999,0,0,0
675,38,1,2,1,0,1,0,1,0,4,52,2,999,1,1,0
676,41,2,0,1,0,1,0,1,0,1,181,1,999,1,1,0
677,35,4,0,6,0,1,0,1,3,2,182,1,6,3,1,1
678,48,2,0,1,0,1,1,0,1,2,105,1,999,0,0,0
679,30,7,0,1,0,0,1,1,5,1,155,1,999,0,0,0
680,29,2,1,6,0,0,0,1,3,3,134,1,999,0,0,0
681,45,3,0,3,0,1,0,1,0,1,672,2,999,0,0,1
682,51,3,0,3,1,0,0,0,0,4,304,2,999,0,0,0
683,36,0,1,0,1,0,0,1,2,4,184,3,999,0,0,0
684,29,4,1,4,0,1,0,1,5,4,1555,2,999,0,0,1
685,35,2,0,1,0,1,0,1,5,3,125,2,999,0,0,0
686,35,3,0,3,0,1,0,0,0,4,339,2,999,0,0,0
687,49,3,0,3,0,0,0,1,0,3,324,2,999,1,1,0
688,48,3,0,2,1,1,0,1,0,2,164,5,999,0,0,0
689,42,1,0,4,0,1,0,0,0,3,813,1,999,0,0,1
690,48,10,0,6,0,1,0,1,8,3,871,1,999,0,0,1
691,34,4,0,3,0,1,0,1,0,0,95,1,999,0,0,0
692,26,3,1,0,0,1,1,0,1,0,41,1,999,0,0,0
693,35,1,1,1,0,0,0,0,0,2,65,2,999,0,0,0
694,37,2,0,6,0,1,0,0,2,1,135,3,999,0,0,0
695,44,3,0,3,0,0,0,1,0,4,199,1,999,0,0,0
696,53,0,0,5,0,1,0,1,3,0,152,2,999,0,0,0
697,29,2,1,6,1,1,0,1,3,4,163,1,999,0,0,0
698,52,5,0,1,1,0,0,0,1,4,181,2,999,0,0,0
699,55,2,0,1,0,0,0,0,0,1,219,1,999,0,0,0
700,45,3,0,2,1,1,0,1,3,3,152,1,999,0,0,0
701,48,4,2,4,0,1,1,1,2,2,232,1,999,0,0,0
702,35,2,1,6,0,1,0,1,8,4,1007,2,999,0,0,1
703,27,3,0,3,0,0,1,0,0,3,1170,1,999,0,0,0
704,47,2,2,1,0,1,0,1,9,1,159,1,999,1,1,0
705,33,3,0,3,0,1,0,1,0,2,293,1,11,1,2,0
706,35,2,1,6,0,0,0,0,0,2,559,1,999,0,0,0
707,42,2,0,6,1,0,0,0,0,2,96,1,999,0,0,0
708,35,1,0,1,0,1,0,1,2,2,436,2,999,0,0,0
709,35,4,0,6,0,1,0,1,5,1,63,2,999,0,0,0
710,51,4,2,4,0,1,0,1,3,3,158,3,999,0,0,0
711,42,2,0,6,0,1,0,1,5,3,871,5,999,0,0,1
712,27,4,0,4,0,0,0,0,2,0,81,2,999,0,0,0
713,26,3,0,3,1,0,0,1,2,1,250,2,999,0,0,0
714,82,5,0,6,1,0,0,1,9,0,81,3,3,4,2,0
715,31,0,0,1,0,1,0,1,2,0,109,8,999,0,0,0
716,30,1,0,1,0,1,0,0,0,2,249,2,999,0,0,0
717,38,2,0,1,0,1,1,0,1,3,2028,1,999,0,0,1
718,26,3,0,2,0,1,0,1,0,0,152,1,999,0,0,0
719,34,8,1,6,0,1,0,0,0,2,148,2,999,0,0,0
720,51,3,0,0,0,1,1,1,5,0,178,2,999,1,1,0
721,47,1,0,2,0,0,0,0,1,2,107,3,999,0,0,0
722,41,6,0,5,0,1,0,1,0,4,588,1,18,2,1,1
723,45,6,0,6,0,1,0,1,3,4,334,4,999,0,0,0
724,33,4,1,4,0,2,2,1,5,2,401,1,999,0,0,0
725,44,4,1,5,0,1,0,0,1,1,445,2,999,0,0,0
726,49,2,1,1,0,1,0,1,2,1,470,2,999,0,0,0
727,39,2,0,1,0,1,0,1,8,2,286,2,999,0,0,0
728,25,0,0,3,0,1,0,0,0,4,263,2,999,0,0,0
729,42,2,2,6,0,0,0,0,1,2,140,1,999,0,0,0
730,54,3,0,1,1,1,1,1,0,1,197,1,999,0,0,0
731,48,3,0,3,1,1,0,1,0,2,68,1,999,0,0,0
732,27,3,1,3,0,0,0,1,2,0,808,5,999,0,0,0
733,40,3,1,3,0,0,0,1,8,2,274,1,999,1,1,0
734,57,2,2,6,1,1,0,1,3,3,80,1,999,0,0,0
735,44,4,0,4,0,0,0,1,0,0,13,6,999,1,1,0
736,49,4,0,6,0,1,0,1,5,3,91,1,999,0,0,0
737,30,7,0,4,0,2,2,1,2,3,156,6,999,0,0,0
738,41,3,0,4,1,1,0,1,5,1,190,2,999,0,0,0
739,39,7,0,1,0,0,0,1,2,0,74,7,999,0,0,0
740,49,2,2,2,0,0,0,1,5,1,295,2,999,0,0,0
741,26,3,0,2,1,1,1,0,0,4,353,2,999,0,0,0
742,53,0,0,5,0,0,0,1,3,0,106,2,999,0,0,0
743,48,0,0,0,0,0,0,1,3,0,248,1,999,0,0,0
744,40,3,2,3,1,0,1,0,1,1,1259,6,999,0,0,1
745,33,3,1,3,1,2,2,0,0,2,150,1,999,0,0,0
746,57,5,0,0,0,0,0,1,3,2,50,2,999,0,0,0
747,41,8,0,4,0,1,0,1,0,3,46,1,999,0,0,0
748,22,1,0,1,1,1,0,1,2,0,100,1,999,0,0,0
749,47,2,2,1,0,1,0,1,9,1,188,1,3,1,2,0
750,44,3,0,6,0,1,0,1,8,3,397,2,999,0,0,1
751,58,9,0,1,1,0,0,1,2,2,258,2,999,0,0,0
752,49,3,0,0,0,1,0,1,3,2,342,1,999,0,0,0
753,32,4,2,4,0,1,0,1,0,1,493,10,999,0,0,0
754,35,4,0,4,0,0,0,1,2,0,80,3,999,0,0,0
755,53,5,2,4,1,1,1,0,0,2,104,3,999,0,0,0
756,55,2,0,0,0,1,0,1,8,4,548,1,999,1,1,0
757,38,3,1,0,0,1,0,0,0,3,187,2,999,0,0,0
758,49,3,0,0,0,0,0,1,5,1,34,1,999,1,1,0
759,22,7,1,1,0,1,0,1,2,3,361,3,999,0,0,1
760,32,2,0,1,0,1,0,1,2,3,434,2,999,0,0,0
761,36,4,1,4,1,0,0,0,0,4,180,3,999,0,0,0
762,54,1,2,1,0,1,1,1,4,2,178,4,3,1,2,1
763,46,6,0,2,0,0,0,1,0,0,966,1,999,0,0,1
764,59,1,0,6,0,1,0,1,4,0,383,2,999,2,1,1
765,30,2,0,1,0,1,0,1,5,1,92,1,999,1,1,0
766,50,2,2,6,0,1,0,0,5,4,70,1,999,0,0,0
767,38,2,0,6,0,0,0,1,3,1,80,1,999,0,0,0
768,28,3,1,6,0,1,0,1,9,3,62,2,999,1,1,0
769,51,7,0,1,0,0,0,1,0,0,14,5,3,1,2,0
770,38,4,0,4,0,1,0,0,5,1,205,1,999,0,0,0
771,50,2,0,1,0,0,0,1,3,0,67,6,999,0,0,0
772,57,2,0,0,1,1,0,1,2,1,290,1,999,0,0,0
773,28,3,1,3,0,0,0,1,0,3,156,1,999,0,0,0
774,46,6,0,6,0,0,0,0,0,0,103,1,999,0,0,0
775,43,3,2,3,0,1,0,1,2,1,82,1,999,0,0,0
776,48,7,0,4,0,1,0,1,9,0,315,2,999,0,0,1
777,48,3,0,0,1,0,0,0,1,1,182,5,999,0,0,0
778,52,3,1,3,0,1,0,1,5,3,191,3,9,1,2,0
779,50,3,0,0,0,1,0,0,0,1,229,2,999,0,0,0
780,39,4,0,4,0,0,0,1,3,2,458,1,999,0,0,0
781,21,1,1,1,0,1,0,1,8,3,374,3,999,0,0,0
782,54,2,2,6,0,1,1,0,0,0,375,2,999,0,0,0
783,59,2,0,6,1,0,1,0,0,0,49,1,999,0,0,0
784,36,3,0,3,0,0,0,0,0,3,620,1,999,0,0,0
785,54,4,2,1,0,0,0,1,3,0,86,4,999,0,0,0
786,51,7,0,1,0,1,0,1,5,3,120,4,999,0,0,0
787,24,1,0,1,0,0,1,0,0,4,241,1,999,0,0,0
788,54,3,0,0,0,0,0,1,0,0,191,3,999,0,0,0
789,54,3,0,0,1,1,1,1,3,2,111,1,999,0,0,0
790,29,1,0,3,0,0,0,1,0,1,344,1,999,0,0,0
791,38,1,0,1,0,1,0,1,0,3,532,1,999,1,1,0
792,42,3,0,3,0,1,0,1,2,3,57,3,999,0,0,0
793,29,2,1,5,0,1,0,1,7,0,132,1,999,0,0,1
794,42,3,2,3,0,2,2,0,0,0,100,1,999,0,0,0
795,50,6,2,6,0,1,0,1,5,4,21,11,999,0,0,0
796,38,4,1,4,0,0,0,1,8,0,17,6,999,0,0,0
797,35,4,0,4,0,0,0,0,0,2,161,2,999,0,0,0
798,31,2,0,6,0,0,0,1,8,4,170,1,999,0,0,0
799,33,2,0,3,0,0,0,1,0,1,127,1,999,0,0,0
800,40,2,0,6,0,1,0,0,1,1,370,2,999,0,0,0
801,38,3,0,2,1,0,0,0,2,3,85,1,999,0,0,0
802,24,11,1,5,0,1,0,1,1,0,220,1,999,0,0,1
803,28,8,0,4,0,1,1,0,0,2,85,3,999,0,0,0
804,32,3,0,4,0,1,0,1,8,3,652,2,999,0,0,1
805,53,3,0,2,0,1,0,1,3,0,64,5,999,0,0,0
806,32,4,0,1,0,1,0,1,3,2,125,4,999,0,0,0
807,33,2,1,1,0,0,1,0,2,1,127,3,999,0,0,0
808,41,1,2,1,0,1,1,0,1,0,273,1,999,0,0,0
809,45,3,0,0,1,0,0,1,3,4,191,1,999,0,0,0
810,41,6,0,3,0,1,0,0,0,1,378,3,999,0,0,0
811,48,6,0,6,0,1,0,1,5,4,118,1,999,0,0,0
812,37,3,1,3,0,0,0,1,2,0,167,2,999,0,0,0
813,26,4,1,6,0,1,1,1,0,4,173,3,999,0,0,0
814,43,2,1,6,0,0,0,1,3,3,153,5,999,0,0,0
815,40,10,0,6,1,1,0,0,1,0,169,1,999,0,0,0
816,29,3,0,3,0,1,0,1,0,3,193,1,999,0,0,0
